1719893880000,63245.79000000,63245.79000000,63212.01000000,63212.02000000,11.98345000,1719893939999,757662.42278060,1156,4.65880000,294506.33111370,0
1719893940000,63212.02000000,63213.46000000,63203.21000000,63213.46000000,14.29343000,1719893999999,903489.55209400,713,11.22268000,709385.92590120,0
1719894000000,63213.45000000,63213.46000000,63189.06000000,63189.07000000,7.46670000,1719894059999,471928.91387140,1016,0.34401000,21744.24191180,0
1719894060000,63189.07000000,63189.07000000,63176.05000000,63176.06000000,4.74070000,1719894119999,299537.07358180,572,0.79055000,49953.11375960,0
1719894120000,63176.06000000,63176.06000000,63162.00000000,63162.01000000,3.37907000,1719894179999,213455.40831450,659,0.38791000,24503.55653130,0
1719894180000,63162.01000000,63162.01000000,63162.00000000,63162.01000000,2.88760000,1719894239999,182386.59979580,303,0.85958000,54292.80055580,0
1719894240000,63162.00000000,63162.01000000,63140.78000000,63141.71000000,6.34761000,1719894299999,400881.87045910,439,1.13886000,71930.97612810,0
1719894300000,63141.71000000,63146.00000000,63141.70000000,63146.00000000,5.00840000,1719894359999,316241.33346600,350,4.75452000,300210.91313590,0
1719894360000,63146.00000000,63172.00000000,63145.99000000,63171.99000000,5.61422000,1719894419999,354564.41966680,1006,4.93848000,311879.26270170,0
1719894420000,63171.99000000,63172.00000000,63164.01000000,63164.02000000,6.20943000,1719894479999,392250.78169160,408,0.43618000,27552.32831920,0
1719894480000,63164.02000000,63164.02000000,63152.01000000,63152.02000000,2.62852000,1719894539999,166019.83746770,494,0.34962000,22081.04135040,0
1719894540000,63152.02000000,63152.02000000,63148.01000000,63148.02000000,3.43440000,1719894599999,216876.95646580,663,1.46471000,92493.53893420,0
1719894600000,63148.01000000,63164.02000000,63148.01000000,63164.02000000,8.71627000,1719894659999,550457.37383190,460,3.95554000,249793.60603300,0
1719894660000,63164.01000000,63166.00000000,63164.01000000,63166.00000000,1.07407000,1719894719999,67844.59070480,123,0.09161000,5786.54923700,0
1719894720000,63165.99000000,63191.92000000,63165.99000000,63191.92000000,7.59534000,1719894779999,479888.71681300,394,7.18606000,454028.87480980,0
1719894780000,63191.92000000,63191.92000000,63191.91000000,63191.92000000,0.86697000,1719894839999,54785.49729460,112,0.70819000,44751.88582480,0
1719894840000,63191.91000000,63191.92000000,63160.00000000,63160.00000000,12.93297000,1719894899999,817117.91183710,631,0.28498000,18002.56727160,0
1719894900000,63159.99000000,63172.00000000,63159.99000000,63171.99000000,8.38637000,1719894959999,529704.27399100,244,4.68297000,295782.28915810,0
1719894960000,63172.00000000,63186.91000000,63171.99000000,63179.36000000,56.31670000,1719895019999,3558190.06961390,595,26.74024000,1689360.19650730,0
1719895020000,63179.35000000,63181.88000000,63166.38000000,63166.39000000,23.20996000,1719895079999,1466391.25083160,571,17.77406000,1122960.35789910,0
